"2017 NAICS Code","2017 NAICS Title","GHG","Unit","Supply Chain Emission Factors without Margins","Margins of Supply Chain Emission Factors","Supply Chain Emission Factors with Margins","Reference USEEIO Code"
331523,"Nonferrous Metal Die-Casting Foundries","Perfluorocyclobutane","kg/2021 USD, purchaser price","8.58e-10","6.41e-11","9.22e-10","331520"
331523,"Nonferrous Metal Die-Casting Foundries","HFC-23","kg/2021 USD, purchaser price","7.54e-08","1.80e-09","7.72e-08","331520"
331523,"Nonferrous Metal Die-Casting Foundries","HFC-143a","kg/2021 USD, purchaser price","8.87e-08","2.46e-08","1.13e-07","331520"
331524,"Aluminum Foundries (except Die-Casting)","HFC-143a","kg/2021 USD, purchaser price","8.87e-08","2.46e-08","1.13e-07","331520"
331524,"Aluminum Foundries (except Die-Casting)","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.53e-06","3.31e-09","3.53e-06","331520"
331524,"Aluminum Foundries (except Die-Casting)","Carbon dioxide","kg/2021 USD, purchaser price","4.90e-01","3.00e-02","5.20e-01","331520"
331524,"Aluminum Foundries (except Die-Casting)","HFC-23","kg/2021 USD, purchaser price","7.54e-08","1.80e-09","7.72e-08","331520"
331524,"Aluminum Foundries (except Die-Casting)","Hexafluoroethane","kg/2021 USD, purchaser price","5.54e-07","8.25e-10","5.55e-07","331520"
331524,"Aluminum Foundries (except Die-Casting)","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.08e-09","2.30e-10","3.31e-09","331520"
331524,"Aluminum Foundries (except Die-Casting)","HFC-236fa","kg/2021 USD, purchaser price","1.60e-09","4.44e-10","2.04e-09","331520"
331524,"Aluminum Foundries (except Die-Casting)","HFC-125","kg/2021 USD, purchaser price","2.38e-07","6.61e-08","3.04e-07","331520"
331524,"Aluminum Foundries (except Die-Casting)","Nitrous oxide","kg/2021 USD, purchaser price","2.40e-05","3.38e-06","2.74e-05","331520"
331524,"Aluminum Foundries (except Die-Casting)","HFC-32","kg/2021 USD, purchaser price","1.44e-07","3.99e-08","1.84e-07","331520"
331524,"Aluminum Foundries (except Die-Casting)","HFC-134a","kg/2021 USD, purchaser price","1.96e-06","1.69e-07","2.13e-06","331520"
331524,"Aluminum Foundries (except Die-Casting)","Perfluorocyclobutane","kg/2021 USD, purchaser price","8.58e-10","6.41e-11","9.22e-10","331520"
331524,"Aluminum Foundries (except Die-Casting)","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.40e-07","6.65e-08","3.06e-07","331520"
331524,"Aluminum Foundries (except Die-Casting)","Sulfur hexafluoride","kg/2021 USD, purchaser price","7.85e-07","1.48e-09","7.87e-07","331520"
331524,"Aluminum Foundries (except Die-Casting)","Perfluoropropane","kg/2021 USD, purchaser price","1.00e-09","7.47e-11","1.08e-09","331520"
331524,"Aluminum Foundries (except Die-Casting)","Methane","kg/2021 USD, purchaser price","1.21e-03","1.23e-04","1.34e-03","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","Methane","kg/2021 USD, purchaser price","1.21e-03","1.23e-04","1.34e-03","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.40e-07","6.65e-08","3.06e-07","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","Hexafluoroethane","kg/2021 USD, purchaser price","5.54e-07","8.25e-10","5.55e-07","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.08e-09","2.30e-10","3.31e-09","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","HFC-236fa","kg/2021 USD, purchaser price","1.60e-09","4.44e-10","2.04e-09","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","HFC-125","kg/2021 USD, purchaser price","2.38e-07","6.61e-08","3.04e-07","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","Nitrous oxide","kg/2021 USD, purchaser price","2.40e-05","3.38e-06","2.74e-05","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","HFC-32","kg/2021 USD, purchaser price","1.44e-07","3.99e-08","1.84e-07","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","HFC-134a","kg/2021 USD, purchaser price","1.96e-06","1.69e-07","2.13e-06","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","Perfluorocyclobutane","kg/2021 USD, purchaser price","8.58e-10","6.41e-11","9.22e-10","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","Carbon dioxide","kg/2021 USD, purchaser price","4.90e-01","3.00e-02","5.20e-01","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","HFC-143a","kg/2021 USD, purchaser price","8.87e-08","2.46e-08","1.13e-07","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","Perfluoropropane","kg/2021 USD, purchaser price","1.00e-09","7.47e-11","1.08e-09","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.53e-06","3.31e-09","3.53e-06","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","HFC-23","kg/2021 USD, purchaser price","7.54e-08","1.80e-09","7.72e-08","331520"
331529,"Other Nonferrous Metal Foundries (except Die-Casting)","Sulfur hexafluoride","kg/2021 USD, purchaser price","7.85e-07","1.48e-09","7.87e-07","331520"
332111,"Iron and Steel Forging","Carbon dioxide","kg/2021 USD, purchaser price","5.54e-01","2.78e-02","5.81e-01","33211A"
332111,"Iron and Steel Forging","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.40e-07","5.93e-08","2.99e-07","33211A"
332111,"Iron and Steel Forging","Perfluoropropane","kg/2021 USD, purchaser price","1.29e-09","6.25e-11","1.35e-09","33211A"
332111,"Iron and Steel Forging","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.74e-07","2.81e-09","7.77e-07","33211A"
332111,"Iron and Steel Forging","Methane","kg/2021 USD, purchaser price","1.36e-03","1.13e-04","1.47e-03","33211A"
332111,"Iron and Steel Forging","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.80e-07","1.31e-09","1.81e-07","33211A"
332111,"Iron and Steel Forging","Hexafluoroethane","kg/2021 USD, purchaser price","1.26e-07","6.97e-10","1.27e-07","33211A"
332111,"Iron and Steel Forging","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.97e-09","1.93e-10","4.16e-09","33211A"
332111,"Iron and Steel Forging","HFC-236fa","kg/2021 USD, purchaser price","1.60e-09","3.96e-10","1.99e-09","33211A"
332111,"Iron and Steel Forging","HFC-125","kg/2021 USD, purchaser price","2.38e-07","5.89e-08","2.97e-07","33211A"
332111,"Iron and Steel Forging","Nitrous oxide","kg/2021 USD, purchaser price","2.21e-05","2.98e-06","2.51e-05","33211A"
332111,"Iron and Steel Forging","HFC-32","kg/2021 USD, purchaser price","1.44e-07","3.56e-08","1.79e-07","33211A"
332111,"Iron and Steel Forging","HFC-134a","kg/2021 USD, purchaser price","8.92e-07","1.51e-07","1.04e-06","33211A"
332111,"Iron and Steel Forging","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.10e-09","5.36e-11","1.16e-09","33211A"
332111,"Iron and Steel Forging","HFC-23","kg/2021 USD, purchaser price","4.08e-08","1.53e-09","4.23e-08","33211A"
332111,"Iron and Steel Forging","HFC-143a","kg/2021 USD, purchaser price","8.87e-08","2.20e-08","1.11e-07","33211A"
332112,"Nonferrous Forging","HFC-143a","kg/2021 USD, purchaser price","8.87e-08","2.20e-08","1.11e-07","33211A"
332112,"Nonferrous Forging","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.74e-07","2.81e-09","7.77e-07","33211A"
332112,"Nonferrous Forging","Carbon dioxide","kg/2021 USD, purchaser price","5.54e-01","2.78e-02","5.81e-01","33211A"
332112,"Nonferrous Forging","HFC-23","kg/2021 USD, purchaser price","4.08e-08","1.53e-09","4.23e-08","33211A"
332112,"Nonferrous Forging","Hexafluoroethane","kg/2021 USD, purchaser price","1.26e-07","6.97e-10","1.27e-07","33211A"
332112,"Nonferrous Forging","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.97e-09","1.93e-10","4.16e-09","33211A"
332112,"Nonferrous Forging","HFC-236fa","kg/2021 USD, purchaser price","1.60e-09","3.96e-10","1.99e-09","33211A"
332112,"Nonferrous Forging","HFC-125","kg/2021 USD, purchaser price","2.38e-07","5.89e-08","2.97e-07","33211A"
332112,"Nonferrous Forging","Nitrous oxide","kg/2021 USD, purchaser price","2.21e-05","2.98e-06","2.51e-05","33211A"
332112,"Nonferrous Forging","HFC-32","kg/2021 USD, purchaser price","1.44e-07","3.56e-08","1.79e-07","33211A"
332112,"Nonferrous Forging","HFC-134a","kg/2021 USD, purchaser price","8.92e-07","1.51e-07","1.04e-06","33211A"
332112,"Nonferrous Forging","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.10e-09","5.36e-11","1.16e-09","33211A"
332112,"Nonferrous Forging","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.40e-07","5.93e-08","2.99e-07","33211A"
332112,"Nonferrous Forging","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.80e-07","1.31e-09","1.81e-07","33211A"
332112,"Nonferrous Forging","Perfluoropropane","kg/2021 USD, purchaser price","1.29e-09","6.25e-11","1.35e-09","33211A"
332112,"Nonferrous Forging","Methane","kg/2021 USD, purchaser price","1.36e-03","1.13e-04","1.47e-03","33211A"
332114,"Custom Roll Forming","Carbon dioxide","kg/2021 USD, purchaser price","5.92e-01","2.25e-02","6.15e-01","332114"
332114,"Custom Roll Forming","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.06e-07","2.51e-09","5.09e-07","332114"
332114,"Custom Roll Forming","Hexafluoroethane","kg/2021 USD, purchaser price","8.30e-08","6.25e-10","8.36e-08","332114"
332114,"Custom Roll Forming","HFC-125","kg/2021 USD, purchaser price","2.54e-07","4.99e-08","3.04e-07","332114"
332114,"Custom Roll Forming","HFC-134a","kg/2021 USD, purchaser price","7.15e-07","1.28e-07","8.43e-07","332114"
332114,"Custom Roll Forming","HFC-143a","kg/2021 USD, purchaser price","9.46e-08","1.86e-08","1.13e-07","332114"
332114,"Custom Roll Forming","HFC-23","kg/2021 USD, purchaser price","4.99e-08","1.35e-09","5.12e-08","332114"
332114,"Custom Roll Forming","HFC-236fa","kg/2021 USD, purchaser price","1.71e-09","3.36e-10","2.04e-09","332114"
332114,"Custom Roll Forming","HFC-32","kg/2021 USD, purchaser price","1.53e-07","3.01e-08","1.83e-07","332114"
332114,"Custom Roll Forming","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.56e-07","5.03e-08","3.06e-07","332114"
332114,"Custom Roll Forming","Methane","kg/2021 USD, purchaser price","1.56e-03","9.16e-05","1.65e-03","332114"
332114,"Custom Roll Forming","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.02e-09","1.74e-10","3.20e-09","332114"
332114,"Custom Roll Forming","Nitrous oxide","kg/2021 USD, purchaser price","2.07e-05","2.58e-06","2.32e-05","332114"
332114,"Custom Roll Forming","Perfluorocyclobutane","kg/2021 USD, purchaser price","8.42e-10","4.85e-11","8.90e-10","332114"
332114,"Custom Roll Forming","Perfluoropropane","kg/2021 USD, purchaser price","9.82e-10","5.66e-11","1.04e-09","332114"
332114,"Custom Roll Forming","Sulfur hexafluoride","kg/2021 USD, purchaser price","5.32e-08","1.15e-09","5.44e-08","332114"
332117,"Powder Metallurgy Part Manufacturing","Methane","kg/2021 USD, purchaser price","1.36e-03","1.13e-04","1.47e-03","33211A"
332117,"Powder Metallurgy Part Manufacturing","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.40e-07","5.93e-08","2.99e-07","33211A"
332117,"Powder Metallurgy Part Manufacturing","Hexafluoroethane","kg/2021 USD, purchaser price","1.26e-07","6.97e-10","1.27e-07","33211A"
332117,"Powder Metallurgy Part Manufacturing","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.97e-09","1.93e-10","4.16e-09","33211A"
332117,"Powder Metallurgy Part Manufacturing","HFC-236fa","kg/2021 USD, purchaser price","1.60e-09","3.96e-10","1.99e-09","33211A"
332117,"Powder Metallurgy Part Manufacturing","HFC-125","kg/2021 USD, purchaser price","2.38e-07","5.89e-08","2.97e-07","33211A"
332117,"Powder Metallurgy Part Manufacturing","Nitrous oxide","kg/2021 USD, purchaser price","2.21e-05","2.98e-06","2.51e-05","33211A"
332117,"Powder Metallurgy Part Manufacturing","HFC-32","kg/2021 USD, purchaser price","1.44e-07","3.56e-08","1.79e-07","33211A"
332117,"Powder Metallurgy Part Manufacturing","HFC-134a","kg/2021 USD, purchaser price","8.92e-07","1.51e-07","1.04e-06","33211A"
332117,"Powder Metallurgy Part Manufacturing","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.10e-09","5.36e-11","1.16e-09","33211A"
332117,"Powder Metallurgy Part Manufacturing","Carbon dioxide","kg/2021 USD, purchaser price","5.54e-01","2.78e-02","5.81e-01","33211A"
332117,"Powder Metallurgy Part Manufacturing","HFC-143a","kg/2021 USD, purchaser price","8.87e-08","2.20e-08","1.11e-07","33211A"
332117,"Powder Metallurgy Part Manufacturing","Perfluoropropane","kg/2021 USD, purchaser price","1.29e-09","6.25e-11","1.35e-09","33211A"
332117,"Powder Metallurgy Part Manufacturing","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.74e-07","2.81e-09","7.77e-07","33211A"
332117,"Powder Metallurgy Part Manufacturing","HFC-23","kg/2021 USD, purchaser price","4.08e-08","1.53e-09","4.23e-08","33211A"
332117,"Powder Metallurgy Part Manufacturing","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.80e-07","1.31e-09","1.81e-07","33211A"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Carbon dioxide","kg/2021 USD, purchaser price","3.37e-01","3.02e-02","3.67e-01","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.13e-07","4.45e-09","3.17e-07","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Hexafluoroethane","kg/2021 USD, purchaser price","5.39e-08","1.13e-09","5.50e-08","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","HFC-125","kg/2021 USD, purchaser price","2.11e-07","7.80e-08","2.89e-07","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","HFC-134a","kg/2021 USD, purchaser price","5.96e-07","2.00e-07","7.96e-07","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","HFC-143a","kg/2021 USD, purchaser price","7.86e-08","2.91e-08","1.08e-07","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","HFC-23","kg/2021 USD, purchaser price","2.91e-08","2.30e-09","3.14e-08","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","HFC-236fa","kg/2021 USD, purchaser price","1.42e-09","5.24e-10","1.94e-09","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","HFC-32","kg/2021 USD, purchaser price","1.27e-07","4.71e-08","1.74e-07","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.12e-07","7.85e-08","2.91e-07","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Methane","kg/2021 USD, purchaser price","8.86e-04","1.25e-04","1.01e-03","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.77e-09","3.22e-10","4.09e-09","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Nitrous oxide","kg/2021 USD, purchaser price","1.66e-05","4.29e-06","2.09e-05","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.05e-09","8.96e-11","1.14e-09","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Perfluoropropane","kg/2021 USD, purchaser price","1.22e-09","1.05e-10","1.33e-09","332119"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)","Sulfur hexafluoride","kg/2021 USD, purchaser price","4.51e-08","2.01e-09","4.71e-08","332119"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","Carbon dioxide","kg/2021 USD, purchaser price","1.53e-01","6.01e-02","2.13e-01","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","HFC-236fa","kg/2021 USD, purchaser price","6.05e-10","1.05e-09","1.66e-09","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","Carbon tetrafluoride","kg/2021 USD, purchaser price","2.64e-07","8.48e-09","2.72e-07","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","HFC-32","kg/2021 USD, purchaser price","5.44e-08","9.45e-08","1.49e-07","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","Hexafluoroethane","kg/2021 USD, purchaser price","4.39e-08","2.13e-09","4.60e-08","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","9.07e-08","1.58e-07","2.48e-07","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","HFC-125","kg/2021 USD, purchaser price","9.01e-08","1.56e-07","2.47e-07","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","Methane","kg/2021 USD, purchaser price","4.11e-04","2.29e-04","6.40e-04","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","HFC-134a","kg/2021 USD, purchaser price","2.54e-07","4.01e-07","6.55e-07","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","Nitrogen trifluoride","kg/2021 USD, purchaser price","2.02e-09","5.95e-10","2.61e-09","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","HFC-143a","kg/2021 USD, purchaser price","3.36e-08","5.83e-08","9.19e-08","332200"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing","Nitrous oxide","kg/2021 USD, purchaser price","9.35e-06","9.26e-06","1.86e-05","332200"
